customer_id,customer_age,gender,occupation_category,monthly_income_lakh,monthly_expenses_lakh,total_savings_lakh,total_investments_lakh,total_debt_lakh,primary_bank,num_products_held,account_tenure_months,avg_monthly_transaction_count,digital_engagement_score,credit_utilization_pct,investment_preference,risk_appetite,customer_city_tier
CUST0000184,56,Male,Government,0.3,0.197,28.46,19.25,14.47,Other,4,27,37,28.7,38.2,Real Estate,Low,Tier-2
CUST0000185,37,Female,Manufacturing,0.534,0.388,31.75,33.86,2.2,SBI,6,40,57,74.2,37.0,Mutual Funds,Moderate,Tier-1
CUST0000186,40,Female,Manufacturing,0.526,0.282,19.47,12.15,14.89,Kotak Mahindra,3,179,41,88.4,58.0,Fixed Deposits,Moderate,Tier-1
CUST0000187,65,Female,Business Owner,1.979,1.209,86.49,46.92,22.57,HDFC Bank,3,142,79,88.7,63.2,Fixed Deposits,Moderate,Tier-3
CUST0000188,55,Male,Business Owner,1.622,1.2,124.8,81.42,31.23,Other,8,217,7,68.1,26.4,Hybrid,Low,Tier-3
CUST0000189,71,Male,Government,0.459,0.295,18.97,1.58,25.92,ICICI Bank,4,73,74,69.7,73.6,Real Estate,High,Tier-2
CUST0000190,22,Male,Business Owner,1.86,1.112,81.39,112.72,20.71,Axis Bank,1,278,65,35.6,59.1,Real Estate,Moderate,Tier-2
CUST0000191,51,Male,Banking/Finance,1.047,0.452,21.16,16.9,14.05,Other,3,183,47,40.6,11.8,Mutual Funds,Moderate,Tier-1
CUST0000192,48,Female,Business Owner,1.213,1.009,29.71,3.53,63.0,Axis Bank,1,131,38,73.6,72.9,Hybrid,Moderate,Tier-1
CUST0000193,23,Female,Other,0.453,0.35,24.98,10.86,24.17,Axis Bank,5,194,97,56.8,25.7,Gold,Low,Tier-2
CUST0000194,46,Male,Business Owner,2.007,0.827,189.99,268.59,71.68,SBI,1,15,17,44.9,67.3,Hybrid,Moderate,Tier-3
CUST0000195,62,Female,Banking/Finance,0.806,0.536,56.55,13.44,42.0,HDFC Bank,5,150,51,64.1,53.5,Hybrid,Low,Tier-2
CUST0000196,39,Male,Healthcare,1.302,1.089,10.2,7.4,9.8,HDFC Bank,4,18,65,80.6,17.6,Mutual Funds,High,Tier-2
CUST0000197,24,Female,Business Owner,1.919,0.969,149.21,40.68,76.08,SBI,7,208,102,8.1,28.4,Fixed Deposits,High,Tier-2
CUST0000198,50,Male,Retired,0.524,0.331,28.99,28.1,23.97,HDFC Bank,8,112,16,28.7,37.3,Hybrid,Low,Tier-2
CUST0000199,25,Female,Retired,0.475,0.314,29.34,14.22,13.84,Axis Bank,7,116,11,72.8,59.7,Fixed Deposits,Low,Tier-1
CUST0000200,64,Male,Retired,0.3,0.183,12.78,10.02,6.73,Kotak Mahindra,4,193,86,78.0,40.5,Fixed Deposits,High,Tier-3
CUST0000201,25,Male,Banking/Finance,0.803,0.458,26.6,32.43,0.69,SBI,2,138,29,23.0,70.8,Fixed Deposits,High,Tier-1
CUST0000202,56,Male,Business Owner,0.959,0.814,73.45,8.72,57.36,HDFC Bank,6,279,83,29.5,42.3,Mutual Funds,Low,Tier-2
CUST0000203,31,Female,Retired,0.408,0.294,28.13,26.74,11.83,HDFC Bank,8,145,69,82.7,28.7,None,Low,Tier-1
CUST0000204,43,Male,Business Owner,2.529,1.861,82.85,64.09,106.25,HDFC Bank,2,63,67,83.6,45.4,Equity,Moderate,Tier-3
CUST0000205,28,Male,IT/Tech,1.184,0.931,35.53,36.62,29.79,SBI,6,40,68,46.9,40.1,Fixed Deposits,Moderate,Tier-2
CUST0000206,67,Male,Healthcare,0.782,0.377,10.1,5.4,18.36,PNB,7,213,53,97.0,34.9,Fixed Deposits,Moderate,Tier-2
CUST0000207,62,Male,Healthcare,0.511,0.305,7.61,7.02,17.6,Kotak Mahindra,3,196,27,34.5,19.8,None,Moderate,Tier-1
CUST0000208,24,Female,Retired,0.438,0.305,21.37,5.02,19.43,PNB,5,144,67,54.9,32.1,Real Estate,Moderate,Tier-1
CUST0000209,47,Male,Retired,0.52,0.373,48.17,1.73,14.75,HDFC Bank,3,73,36,49.1,32.9,Mutual Funds,Moderate,Tier-1
CUST0000210,38,Male,Government,0.617,0.458,16.13,21.3,9.65,PNB,4,189,56,81.0,47.7,Real Estate,High,Tier-2
CUST0000211,47,Male,Manufacturing,0.303,0.162,5.16,6.4,11.63,Axis Bank,7,74,77,70.9,6.8,Equity,Low,Tier-1
CUST0000212,65,Male,Banking/Finance,1.328,1.008,49.06,16.19,30.69,ICICI Bank,7,296,42,61.1,45.1,Gold,Moderate,Tier-2
CUST0000213,46,Female,IT/Tech,0.494,0.215,28.6,29.01,17.56,Other,5,63,105,70.4,21.0,Equity,High,Tier-3
CUST0000214,29,Female,Government,0.509,0.216,18.69,10.33,20.7,HDFC Bank,3,65,38,51.1,47.3,Equity,Moderate,Tier-2
CUST0000215,71,Male,Business Owner,1.546,0.701,75.4,104.71,88.44,Axis Bank,7,297,10,78.3,79.8,Fixed Deposits,Moderate,Tier-3
CUST0000216,52,Male,Manufacturing,0.418,0.308,15.17,6.54,23.5,PNB,6,229,87,51.7,45.1,Mutual Funds,Low,Tier-1
CUST0000217,45,Male,Manufacturing,0.525,0.392,15.89,7.85,31.45,Bank of Baroda,1,151,47,82.5,26.4,Hybrid,Moderate,Tier-2
CUST0000218,35,Male,IT/Tech,1.085,0.481,62.26,71.41,43.71,SBI,8,150,26,23.5,64.4,Gold,High,Tier-1
CUST0000219,35,Female,Other,0.577,0.312,27.48,32.22,14.92,SBI,1,133,69,47.7,50.4,Equity,Moderate,Tier-2
CUST0000220,46,Male,Business Owner,1.159,0.796,23.59,5.72,41.95,Bank of Baroda,1,168,117,73.4,24.2,Equity,High,Tier-2
CUST0000221,32,Female,Retired,0.3,0.205,17.25,20.14,11.65,Kotak Mahindra,7,298,100,47.3,20.4,None,Moderate,Tier-1
CUST0000222,71,Male,Retired,0.322,0.253,7.68,0.72,14.46,ICICI Bank,1,9,80,29.0,44.2,None,Moderate,Tier-2
CUST0000223,36,Female,Government,0.966,0.51,34.21,16.2,55.69,HDFC Bank,6,205,97,64.0,83.8,Fixed Deposits,Moderate,Tier-2
CUST0000224,47,Other,Retired,0.3,0.244,18.49,21.63,1.3,HDFC Bank,2,203,19,78.3,81.9,Gold,Moderate,Tier-2
CUST0000225,46,Male,Healthcare,0.771,0.602,11.79,12.3,40.28,HDFC Bank,1,99,86,83.9,47.8,Fixed Deposits,Moderate,Tier-1
CUST0000226,22,Male,Healthcare,0.905,0.407,72.53,64.14,35.65,HDFC Bank,7,17,70,69.3,27.9,Fixed Deposits,Moderate,Tier-3
CUST0000227,28,Male,Government,0.723,0.602,18.09,9.79,21.41,SBI,8,9,20,45.5,51.8,Equity,Low,Tier-1
CUST0000228,39,Male,IT/Tech,0.891,0.662,28.85,0.16,34.48,Kotak Mahindra,6,7,116,46.1,26.7,Real Estate,Moderate,Tier-3
CUST0000229,44,Female,Business Owner,1.681,1.226,53.46,77.04,9.85,Axis Bank,1,98,90,52.3,22.9,Mutual Funds,Moderate,Tier-2
CUST0000230,31,Female,Banking/Finance,0.922,0.693,20.24,24.51,13.52,ICICI Bank,4,165,93,35.4,36.7,Equity,Moderate,Tier-2
CUST0000231,39,Male,Other,0.748,0.392,30.1,31.47,9.94,SBI,3,158,105,31.7,63.8,Fixed Deposits,Moderate,Tier-2
CUST0000232,33,Male,Other,0.668,0.521,43.5,36.43,33.7,HDFC Bank,2,56,102,43.8,20.6,None,High,Tier-1
CUST0000233,36,Male,Business Owner,1.612,0.822,70.04,0.06,27.93,HDFC Bank,5,186,68,60.7,45.2,Equity,High,Tier-2
CUST0000234,35,Male,Government,0.712,0.454,25.31,22.84,29.79,Bank of Baroda,6,99,115,68.5,33.4,Mutual Funds,Low,Tier-3
CUST0000235,74,Female,Business Owner,1.512,1.263,90.36,97.27,63.03,HDFC Bank,4,116,5,39.6,12.9,Fixed Deposits,High,Tier-2
CUST0000236,46,Male,Banking/Finance,0.966,0.813,45.73,6.79,57.29,SBI,1,136,101,57.5,48.4,Fixed Deposits,Moderate,Tier-2
CUST0000237,63,Male,Healthcare,1.157,0.716,61.89,91.13,45.51,Axis Bank,4,68,113,39.3,43.1,Mutual Funds,Moderate,Tier-2
CUST0000238,33,Male,Other,0.392,0.186,25.62,19.81,1.31,Other,1,61,73,51.4,73.6,Mutual Funds,High,Tier-1
CUST0000239,38,Male,Banking/Finance,0.83,0.579,11.22,9.99,5.8,PNB,7,160,46,62.2,49.0,Fixed Deposits,Low,Tier-3
CUST0000240,50,Female,Government,0.614,0.482,52.18,60.33,20.62,PNB,6,272,24,57.1,64.6,Hybrid,Moderate,Tier-2
CUST0000241,38,Male,IT/Tech,1.352,0.698,51.24,8.1,42.38,Bank of Baroda,6,47,111,87.5,43.8,Mutual Funds,Low,Tier-3
CUST0000242,23,Female,Retired,0.365,0.216,24.9,32.05,6.38,Kotak Mahindra,2,120,46,56.0,34.9,Fixed Deposits,Moderate,Tier-3
CUST0000243,51,Female,Manufacturing,0.725,0.394,69.53,99.57,37.66,Axis Bank,8,272,14,62.5,30.6,Gold,Moderate,Tier-1
CUST0000244,27,Female,Business Owner,2.097,1.124,70.34,49.55,55.7,Other,3,90,15,44.8,20.0,Real Estate,Moderate,Tier-1
CUST0000245,72,Male,Healthcare,0.466,0.321,31.39,17.24,21.32,HDFC Bank,4,170,95,35.7,78.6,Mutual Funds,Low,Tier-2
CUST0000246,44,Female,Manufacturing,0.568,0.255,46.96,20.96,17.17,Bank of Baroda,1,141,85,70.5,36.3,Mutual Funds,Low,Tier-3
CUST0000247,48,Female,Government,0.556,0.365,48.02,48.67,7.59,PNB,6,240,42,69.8,22.5,Equity,Moderate,Tier-2
CUST0000248,59,Female,Retired,0.649,0.502,35.46,7.55,1.1,ICICI Bank,5,109,85,40.5,61.1,Fixed Deposits,Moderate,Tier-2
CUST0000249,30,Female,Manufacturing,0.7,0.296,7.15,4.1,32.27,Bank of Baroda,1,259,28,73.7,44.4,Fixed Deposits,Moderate,Tier-3
CUST0000250,24,Male,Business Owner,0.975,0.713,86.15,46.58,44.05,SBI,2,62,46,31.2,55.8,Mutual Funds,Low,Tier-1
CUST0000251,58,Female,Other,0.462,0.238,10.25,5.6,21.26,SBI,6,217,51,80.6,33.8,Hybrid,High,Tier-2
CUST0000252,29,Male,Business Owner,0.671,0.37,41.18,1.09,39.62,SBI,4,54,106,29.2,37.4,Fixed Deposits,Low,Tier-2
CUST0000253,25,Male,IT/Tech,1.421,0.756,41.25,26.16,52.68,Other,1,127,90,35.1,74.6,Fixed Deposits,Moderate,Tier-1
CUST0000254,32,Female,Other,0.3,0.212,14.59,6.31,15.66,HDFC Bank,7,177,111,48.2,75.4,Hybrid,Low,Tier-2
CUST0000255,42,Male,Retired,0.3,0.148,27.04,17.32,3.15,HDFC Bank,7,97,39,40.9,35.1,Hybrid,Moderate,Tier-1
CUST0000256,41,Male,IT/Tech,0.728,0.355,20.87,26.29,32.97,ICICI Bank,6,8,116,55.6,7.1,Equity,Low,Tier-1
CUST0000257,37,Male,Other,0.3,0.14,6.36,8.78,8.56,Axis Bank,2,65,90,59.1,13.5,Gold,High,Tier-2
CUST0000258,30,Female,Healthcare,1.254,0.743,51.86,75.53,49.29,SBI,3,183,95,46.4,33.9,Fixed Deposits,Low,Tier-2
CUST0000259,66,Female,Government,0.663,0.27,60.04,2.19,6.52,SBI,4,161,76,94.2,15.6,Gold,Low,Tier-3
CUST0000260,53,Female,Manufacturing,0.477,0.32,30.04,11.34,2.24,Axis Bank,2,292,19,21.2,7.3,Mutual Funds,High,Tier-1
CUST0000261,65,Female,Government,0.675,0.466,34.09,11.77,14.48,PNB,5,116,28,72.2,37.6,Mutual Funds,Low,Tier-2
CUST0000262,34,Male,Business Owner,1.873,0.991,159.49,229.58,60.92,SBI,7,211,8,36.9,63.7,Real Estate,Low,Tier-2
CUST0000263,32,Male,IT/Tech,0.939,0.491,34.44,10.16,5.58,Other,2,124,35,37.5,8.4,Mutual Funds,Moderate,Tier-3
CUST0000264,49,Male,Government,0.622,0.522,22.68,12.85,11.97,Other,2,197,104,72.8,51.9,Mutual Funds,Moderate,Tier-1
CUST0000265,28,Male,Other,0.3,0.208,1.87,2.35,7.0,HDFC Bank,2,221,10,85.1,62.4,Fixed Deposits,High,Tier-1
CUST0000266,33,Male,IT/Tech,0.878,0.376,25.71,13.4,45.04,Bank of Baroda,6,239,110,51.9,43.5,Hybrid,Low,Tier-1
CUST0000267,32,Female,Business Owner,1.906,0.877,148.7,45.82,31.98,HDFC Bank,8,29,15,68.3,48.6,Fixed Deposits,Moderate,Tier-3
CUST0000268,50,Female,Business Owner,1.25,0.577,80.89,59.25,9.33,Other,1,221,91,69.9,45.9,Fixed Deposits,Moderate,Tier-2
CUST0000269,31,Other,Business Owner,1.096,0.585,62.98,48.45,11.16,HDFC Bank,4,113,55,22.4,6.5,Mutual Funds,Low,Tier-1
CUST0000270,41,Male,Retired,0.3,0.214,19.28,16.43,11.8,ICICI Bank,8,206,65,81.3,14.2,Hybrid,Moderate,Tier-1
CUST0000271,45,Other,IT/Tech,1.066,0.492,16.89,10.36,48.24,SBI,4,194,115,50.0,45.3,Mutual Funds,Moderate,Tier-1
CUST0000272,24,Male,IT/Tech,0.848,0.518,15.66,20.46,30.31,SBI,3,221,104,95.6,7.2,Real Estate,Moderate,Tier-2
CUST0000273,24,Male,Other,0.436,0.236,23.31,21.04,11.6,ICICI Bank,6,189,79,8.7,26.6,Mutual Funds,Low,Tier-1
CUST0000274,39,Female,Healthcare,1.321,0.907,117.7,125.79,59.75,HDFC Bank,2,73,58,33.1,43.5,Equity,Moderate,Tier-1
CUST0000275,34,Male,Government,0.59,0.268,9.2,1.14,28.72,SBI,8,268,16,58.8,24.1,Hybrid,Moderate,Tier-3
CUST0000276,42,Male,Manufacturing,0.372,0.157,23.12,13.25,15.47,SBI,5,184,32,24.1,41.6,None,Low,Tier-1
CUST0000277,34,Male,Business Owner,1.195,0.853,52.45,30.67,57.4,Axis Bank,6,153,102,56.7,65.6,Fixed Deposits,High,Tier-1
CUST0000278,26,Male,Manufacturing,0.562,0.269,17.49,13.61,16.47,HDFC Bank,4,230,42,18.1,21.1,Fixed Deposits,Moderate,Tier-2
CUST0000279,43,Male,Manufacturing,0.501,0.401,5.07,0.08,26.87,PNB,4,143,39,70.9,81.6,Fixed Deposits,Moderate,Tier-3
CUST0000280,50,Female,Retired,0.383,0.187,27.0,21.39,21.34,ICICI Bank,3,89,101,54.8,60.7,Mutual Funds,High,Tier-2
CUST0000281,62,Male,Other,0.435,0.357,9.27,2.1,1.61,HDFC Bank,3,34,109,51.9,17.5,None,Low,Tier-3
CUST0000282,37,Male,Government,0.56,0.248,19.86,25.64,10.82,SBI,3,16,17,74.0,12.3,Mutual Funds,High,Tier-2
CUST0000283,66,Male,Business Owner,1.1,0.933,15.91,12.39,12.31,ICICI Bank,5,259,86,57.2,6.9,Equity,Moderate,Tier-1
CUST0000284,72,Male,IT/Tech,0.365,0.239,4.82,1.35,8.26,SBI,2,122,34,77.6,38.4,Fixed Deposits,Low,Tier-1
CUST0000285,39,Female,Healthcare,0.636,0.34,60.6,85.5,37.08,Axis Bank,4,246,25,69.1,37.7,Fixed Deposits,High,Tier-3
CUST0000286,34,Male,Retired,0.356,0.165,30.6,16.18,3.53,ICICI Bank,5,242,75,28.6,27.7,Equity,Low,Tier-2
CUST0000287,42,Female,Manufacturing,0.598,0.353,12.69,9.26,11.36,HDFC Bank,2,293,74,33.0,3.9,Gold,Low,Tier-1
CUST0000288,54,Male,Business Owner,0.704,0.531,13.13,10.97,32.79,HDFC Bank,2,291,67,30.5,26.4,Mutual Funds,Moderate,Tier-2
CUST0000289,41,Male,IT/Tech,1.487,0.817,115.34,8.86,24.52,SBI,6,115,41,79.8,72.2,Fixed Deposits,Low,Tier-2
CUST0000290,25,Female,IT/Tech,0.786,0.32,22.88,14.05,44.57,Bank of Baroda,2,225,106,76.5,23.6,Fixed Deposits,High,Tier-1
CUST0000291,37,Female,Business Owner,1.895,1.348,98.06,36.59,17.05,ICICI Bank,1,123,78,80.7,39.6,None,Low,Tier-1
CUST0000292,24,Male,Banking/Finance,0.883,0.62,65.54,10.32,26.8,Kotak Mahindra,4,207,68,85.1,51.0,Equity,Moderate,Tier-1
CUST0000293,28,Male,Manufacturing,0.461,0.185,6.32,9.33,13.17,ICICI Bank,7,115,110,61.9,68.1,Hybrid,High,Tier-1
CUST0000294,39,Female,Healthcare,0.3,0.211,17.48,16.9,8.98,HDFC Bank,5,138,118,22.2,41.2,Mutual Funds,High,Tier-2
CUST0000295,64,Male,Business Owner,0.728,0.312,9.66,6.76,7.08,Other,7,162,59,92.5,12.1,None,Moderate,Tier-1
CUST0000296,35,Female,Healthcare,0.899,0.734,31.35,29.12,47.52,SBI,1,196,74,71.6,68.0,Mutual Funds,High,Tier-1
CUST0000297,25,Male,Business Owner,1.393,0.733,82.44,68.37,45.22,ICICI Bank,7,70,58,64.1,33.7,Fixed Deposits,Moderate,Tier-2
CUST0000298,32,Male,Healthcare,1.097,0.492,32.63,16.65,43.39,HDFC Bank,1,58,43,83.9,43.7,Mutual Funds,Moderate,Tier-2
CUST0000299,51,Male,Government,0.363,0.288,10.76,14.41,18.59,ICICI Bank,6,241,61,67.4,29.4,Mutual Funds,Low,Tier-1
CUST0000300,27,Female,Healthcare,0.637,0.415,4.24,6.03,19.92,HDFC Bank,1,13,69,85.7,15.5,None,Low,Tier-1
CUST0000301,30,Female,Healthcare,0.948,0.511,82.5,60.14,46.77,HDFC Bank,7,201,86,68.7,60.2,Real Estate,Low,Tier-1
CUST0000302,29,Male,IT/Tech,0.573,0.433,41.79,1.38,25.3,SBI,7,125,14,59.3,25.4,Fixed Deposits,High,Tier-2
CUST0000303,31,Female,IT/Tech,1.382,1.133,21.14,24.25,44.07,Kotak Mahindra,1,149,116,45.1,55.2,Fixed Deposits,Moderate,Tier-3
CUST0000304,52,Male,Manufacturing,0.306,0.26,20.07,13.92,6.89,SBI,5,157,69,51.2,20.2,Equity,Moderate,Tier-1
CUST0000305,28,Female,IT/Tech,0.882,0.709,54.91,24.47,33.23,PNB,6,49,37,19.0,38.4,Real Estate,Moderate,Tier-2
CUST0000306,24,Male,Business Owner,1.529,0.732,119.84,5.82,4.37,Bank of Baroda,2,158,74,67.3,47.2,Real Estate,Low,Tier-1
CUST0000307,60,Male,IT/Tech,0.627,0.36,45.8,41.07,22.23,ICICI Bank,8,265,16,82.8,41.3,Hybrid,Moderate,Tier-3
CUST0000308,35,Male,Manufacturing,0.3,0.194,12.27,1.05,3.37,HDFC Bank,1,209,98,58.1,36.4,Mutual Funds,Moderate,Tier-1
CUST0000309,35,Female,Banking/Finance,0.959,0.695,23.56,5.58,32.41,PNB,4,291,57,61.2,42.5,Fixed Deposits,Moderate,Tier-2
CUST0000310,36,Male,Business Owner,1.531,0.927,126.64,143.92,45.42,ICICI Bank,2,67,20,40.3,52.0,Fixed Deposits,Low,Tier-1
CUST0000311,45,Male,Banking/Finance,0.752,0.351,6.19,6.45,10.58,Kotak Mahindra,2,185,118,30.0,38.2,Fixed Deposits,Low,Tier-2
CUST0000312,55,Female,Banking/Finance,0.449,0.321,8.6,5.74,6.88,HDFC Bank,3,240,56,91.7,57.2,Hybrid,Moderate,Tier-3
CUST0000313,71,Male,Business Owner,2.133,1.642,118.43,55.57,12.44,PNB,7,164,25,74.3,44.6,Fixed Deposits,High,Tier-1
CUST0000314,33,Male,Manufacturing,0.503,0.352,46.68,55.09,18.08,Kotak Mahindra,4,238,95,66.5,10.4,Fixed Deposits,High,Tier-3
CUST0000315,38,Male,Business Owner,1.576,0.738,19.65,26.54,27.6,HDFC Bank,8,242,62,75.8,48.2,Mutual Funds,Moderate,Tier-2
CUST0000316,31,Male,Retired,0.55,0.45,6.44,2.28,14.42,Axis Bank,8,250,9,62.9,34.7,Hybrid,Moderate,Tier-1
CUST0000317,50,Male,Retired,0.511,0.292,11.59,9.2,20.89,ICICI Bank,2,171,60,64.2,44.2,Gold,Low,Tier-1
CUST0000318,59,Male,IT/Tech,1.367,0.66,113.8,63.53,53.98,Axis Bank,3,107,97,39.2,43.9,Hybrid,Low,Tier-2
CUST0000319,74,Female,Government,0.735,0.468,21.06,6.31,8.05,Axis Bank,3,98,15,59.4,9.5,Mutual Funds,Moderate,Tier-1
CUST0000320,29,Male,Healthcare,0.959,0.605,49.29,70.04,53.84,SBI,4,168,93,40.0,52.4,Fixed Deposits,Low,Tier-1
CUST0000321,48,Male,IT/Tech,0.97,0.432,21.59,29.69,14.77,Other,8,266,51,62.3,60.3,None,Low,Tier-2
CUST0000322,52,Female,Government,0.493,0.356,7.48,3.7,10.37,ICICI Bank,5,200,45,24.5,33.6,Mutual Funds,Low,Tier-3
CUST0000323,61,Female,Banking/Finance,1.065,0.699,95.12,117.55,0.97,HDFC Bank,3,53,89,51.8,34.2,Equity,Moderate,Tier-2
CUST0000324,47,Female,Healthcare,0.3,0.185,11.19,11.78,5.4,Axis Bank,3,193,24,34.4,53.6,Fixed Deposits,Low,Tier-1
CUST0000325,72,Male,Retired,0.565,0.386,3.5,0.99,12.9,HDFC Bank,4,261,110,58.9,89.5,Hybrid,Moderate,Tier-2
CUST0000326,73,Female,Retired,0.3,0.2,5.94,6.63,5.37,SBI,1,214,100,22.4,21.5,Equity,Moderate,Tier-1
CUST0000327,48,Male,Other,0.462,0.275,23.92,6.55,22.75,SBI,6,162,116,50.0,16.0,Fixed Deposits,Low,Tier-1
CUST0000328,23,Female,Retired,0.3,0.203,23.26,25.76,13.54,Other,1,117,43,54.9,26.1,Gold,Moderate,Tier-1
CUST0000329,44,Male,Banking/Finance,0.793,0.576,61.73,87.18,22.05,ICICI Bank,1,162,89,24.5,43.4,Fixed Deposits,Low,Tier-2
CUST0000330,35,Male,Banking/Finance,0.746,0.431,40.96,23.05,41.53,Axis Bank,1,278,36,35.0,7.7,Equity,Low,Tier-1
CUST0000331,25,Male,Manufacturing,0.572,0.367,25.83,27.76,32.36,HDFC Bank,2,67,90,90.2,11.6,Fixed Deposits,Moderate,Tier-1
CUST0000332,29,Female,IT/Tech,0.73,0.565,27.55,23.05,27.6,PNB,4,182,44,21.7,14.5,Real Estate,Low,Tier-2
CUST0000333,56,Female,Healthcare,0.823,0.425,38.25,13.74,26.9,Kotak Mahindra,7,7,102,46.6,32.7,Fixed Deposits,Moderate,Tier-1
CUST0000334,42,Male,Government,0.448,0.26,28.77,35.25,11.04,SBI,3,68,61,83.6,33.0,Hybrid,Moderate,Tier-2
CUST0000335,69,Male,Manufacturing,0.646,0.433,54.79,49.64,29.38,SBI,2,141,71,65.4,9.6,Mutual Funds,Low,Tier-3
CUST0000336,47,Male,Manufacturing,0.775,0.635,5.3,0.16,10.47,SBI,7,4,33,92.9,33.3,Mutual Funds,Moderate,Tier-1
CUST0000337,27,Male,Retired,0.3,0.128,21.56,2.41,14.06,Bank of Baroda,8,237,90,78.2,26.8,Equity,High,Tier-3
CUST0000338,28,Female,Government,0.601,0.482,31.05,35.73,22.5,Axis Bank,2,38,59,44.3,36.8,Hybrid,Low,Tier-1
CUST0000339,29,Male,Business Owner,1.411,0.95,39.72,9.03,59.03,HDFC Bank,8,57,79,16.2,34.1,Gold,Moderate,Tier-3
CUST0000340,58,Male,Healthcare,0.46,0.316,3.21,1.64,7.12,ICICI Bank,3,288,48,87.5,46.6,Mutual Funds,Moderate,Tier-2
CUST0000341,27,Male,Government,0.646,0.341,7.35,3.46,7.75,ICICI Bank,8,295,8,78.6,59.5,Mutual Funds,Low,Tier-1
CUST0000342,31,Male,Business Owner,2.181,1.251,203.75,42.1,114.69,Other,8,40,45,45.9,4.7,Mutual Funds,Moderate,Tier-1
CUST0000343,31,Female,Healthcare,0.547,0.38,3.58,1.81,26.07,Axis Bank,3,234,96,33.3,46.8,Real Estate,Moderate,Tier-3
CUST0000344,72,Male,IT/Tech,0.839,0.574,42.17,9.31,43.07,HDFC Bank,3,263,99,49.1,58.4,Equity,Moderate,Tier-2
CUST0000345,35,Male,Business Owner,1.322,0.963,121.83,69.62,1.57,Axis Bank,2,95,76,37.9,63.6,Fixed Deposits,High,Tier-1
CUST0000346,40,Male,Government,0.618,0.381,48.35,46.1,19.39,SBI,5,169,111,23.5,11.6,Real Estate,Low,Tier-1
CUST0000347,61,Male,Banking/Finance,1.027,0.697,54.36,6.13,61.14,HDFC Bank,8,77,70,46.3,40.9,Mutual Funds,Low,Tier-3
CUST0000348,71,Male,Banking/Finance,0.483,0.396,10.67,14.9,5.14,SBI,3,232,83,62.9,59.5,Fixed Deposits,Low,Tier-3
CUST0000349,33,Male,Manufacturing,0.445,0.286,32.29,15.78,18.85,Kotak Mahindra,1,74,38,54.9,28.8,Hybrid,Low,Tier-3
CUST0000350,36,Male,Healthcare,0.3,0.166,18.96,7.96,7.34,Axis Bank,8,182,100,74.2,41.9,Gold,Moderate,Tier-1
CUST0000351,25,Female,Banking/Finance,0.662,0.513,59.42,31.48,5.03,HDFC Bank,7,16,87,48.4,6.5,None,Low,Tier-2
CUST0000352,38,Female,Business Owner,0.855,0.716,15.24,22.54,10.48,Axis Bank,3,85,36,62.5,28.0,Hybrid,Low,Tier-3
CUST0000353,60,Male,Manufacturing,0.569,0.436,11.98,11.93,22.28,SBI,4,99,102,46.2,32.2,Fixed Deposits,Moderate,Tier-2
CUST0000354,66,Male,Business Owner,1.193,0.954,14.76,21.21,31.69,HDFC Bank,7,200,20,30.9,36.9,Mutual Funds,Moderate,Tier-2
CUST0000355,41,Female,IT/Tech,0.824,0.338,15.61,12.21,12.25,ICICI Bank,8,77,8,50.1,15.7,Mutual Funds,High,Tier-3
CUST0000356,55,Male,Other,0.581,0.427,26.86,1.61,30.41,ICICI Bank,5,158,15,34.8,91.1,Mutual Funds,Low,Tier-2
CUST0000357,36,Male,Healthcare,0.464,0.195,15.43,18.3,5.07,HDFC Bank,3,297,21,33.7,45.8,Real Estate,Moderate,Tier-2
CUST0000358,39,Male,Healthcare,0.39,0.318,12.69,14.49,15.16,SBI,3,36,101,86.1,52.0,None,Moderate,Tier-3
CUST0000359,36,Male,Government,0.779,0.5,34.34,2.65,33.03,SBI,4,160,14,83.9,37.0,Equity,Moderate,Tier-2
CUST0000360,36,Male,Business Owner,2.311,1.843,62.53,59.74,67.23,ICICI Bank,3,99,103,49.2,47.2,Gold,Moderate,Tier-3
CUST0000361,27,Male,Other,0.3,0.147,3.81,2.36,7.56,SBI,4,263,100,62.2,59.8,Real Estate,Moderate,Tier-1
CUST0000362,31,Female,Manufacturing,0.731,0.593,8.46,0.47,21.21,Axis Bank,2,101,52,41.1,39.3,Fixed Deposits,Moderate,Tier-2
CUST0000363,33,Male,Healthcare,0.682,0.356,63.47,36.99,8.43,Other,5,230,26,86.7,23.0,Equity,Low,Tier-1
CUST0000364,29,Male,Manufacturing,0.519,0.273,11.28,10.84,12.97,ICICI Bank,4,175,43,42.8,26.2,Gold,Low,Tier-3
CUST0000365,34,Male,IT/Tech,1.403,0.876,58.31,78.66,41.34,ICICI Bank,7,189,41,69.1,69.8,Gold,Low,Tier-3
CUST0000366,25,Female,IT/Tech,0.807,0.368,45.97,50.8,10.22,SBI,1,178,21,51.2,5.5,Real Estate,Moderate,Tier-2
CUST0000367,41,Female,Government,0.585,0.407,34.73,3.79,7.24,Other,3,142,50,74.6,20.7,Fixed Deposits,Moderate,Tier-3
CUST0000368,31,Male,Retired,0.3,0.204,24.01,27.02,13.52,Kotak Mahindra,1,153,74,35.9,20.3,Real Estate,Moderate,Tier-2
