applicant_id,applicant_age,applicant_gender,employment_type,employment_years,annual_income_lakh,loan_purpose,loan_amount_lakh,loan_tenure_months,interest_rate_pct,credit_score,credit_grade,num_credit_accounts,existing_emis,months_since_last_default,debt_to_income_ratio,total_assets_lakh,property_ownership,state_name,geographic_tier,default_flag
APP000172,54,Female,Self-Employed,1.3,48.98,Business Loan,29.63,120,10.73,711,A,1,0,999.0,0.0,210.29,Own,Punjab,Tier-2,No
APP000173,63,Male,Business Owner,11.8,64.94,Home Loan,128.81,24,10.2,678,BBB,8,1,110.0,0.12,,Own,Telangana,Tier-1,No
APP000174,45,Male,Contract,4.6,16.09,Auto Loan,6.17,48,11.5,783,AA,4,2,999.0,0.24,106.81,Own,Maharashtra,Tier-1,No
APP000175,36,Male,Salaried,2.1,5.89,Home Loan,7.43,36,9.31,683,BBB,9,1,999.0,0.12,33.39,Rented,Karnataka,Tier-1,No
APP000176,53,Male,Salaried,27.8,13.66,Auto Loan,5.37,36,9.32,668,BBB,3,3,999.0,0.36,22.2,Rented,Maharashtra,Tier-1,No
APP000177,53,Female,Self-Employed,0.7,7.19,Education Loan,1.77,84,7.12,689,BBB,9,3,999.0,0.36,13.74,Rented,Rajasthan,Tier-2,No
APP000178,45,Male,Salaried,9.4,7.96,Personal Loan,2.04,36,10.89,664,BBB,8,0,48.0,0.0,78.25,Own,Karnataka,Tier-1,No
APP000179,62,Female,Salaried,1.3,19.13,Personal Loan,9.5,48,11.17,765,AA,3,2,999.0,0.24,156.85,Rented,Odisha,Tier-3,No
APP000180,33,Male,Salaried,1.4,7.89,Personal Loan,2.22,120,9.92,724,A,7,1,999.0,0.12,53.48,Own,Tamil Nadu,Tier-1,No
APP000181,60,Male,Salaried,3.4,7.72,Auto Loan,5.97,84,13.88,701,A,4,2,48.0,0.24,57.06,Own,Maharashtra,Tier-1,No
APP000182,23,Male,Salaried,5.4,6.83,Personal Loan,2.3,60,8.16,801,AAA,6,3,999.0,0.36,33.68,Rented,Madhya Pradesh,Tier-2,No
APP000183,24,Female,Salaried,5.9,5.76,Home Loan,6.97,48,10.0,695,BBB,5,2,999.0,0.24,49.81,Own,Punjab,Tier-2,No
APP000184,58,Other,Contract,0.5,7.81,Personal Loan,0.62,60,11.46,696,BBB,2,3,999.0,0.36,40.18,Own,Tamil Nadu,Tier-1,No
APP000185,38,Male,Salaried,1.7,13.56,Personal Loan,0.77,36,15.59,658,BBB,8,0,999.0,0.0,,Rented,Uttar Pradesh,Tier-3,No
APP000186,23,Male,Contract,5.4,13.1,Personal Loan,4.9,60,9.54,609,BB,2,4,999.0,0.48,26.68,Own,Jharkhand,Tier-3,No
APP000187,23,Male,Business Owner,11.0,16.97,Auto Loan,9.1,36,11.52,742,A,7,4,46.0,0.48,23.14,Own,Rajasthan,Tier-2,No
APP000188,49,Female,Salaried,5.5,17.24,Home Loan,14.22,36,7.35,603,BB,1,2,999.0,0.24,110.97,Own,Punjab,Tier-2,No
APP000189,44,Male,Self-Employed,1.5,4.19,Personal Loan,0.55,84,7.82,699,BBB,8,1,35.0,0.12,26.58,Rented,Telangana,Tier-1,No
APP000190,58,Female,Self-Employed,3.5,11.15,Home Loan,10.66,120,14.74,782,AA,5,5,999.0,0.6,33.19,Rented,Maharashtra,Tier-1,No
APP000191,53,Male,Salaried,5.2,6.11,Personal Loan,2.13,120,11.81,660,BBB,3,3,999.0,0.36,40.31,Rented,Andhra Pradesh,Tier-2,No
APP000192,54,Female,Salaried,0.7,26.88,Personal Loan,4.42,24,9.45,693,BBB,9,5,999.0,0.6,192.38,Parental,Telangana,Tier-1,No
APP000193,22,Female,Salaried,3.9,7.84,Personal Loan,3.6,24,13.14,678,BBB,8,3,999.0,0.36,44.67,Rented,Karnataka,Tier-1,No
APP000194,40,Male,Self-Employed,3.2,16.28,Personal Loan,7.92,120,11.94,728,A,1,2,999.0,0.24,39.44,Own,Bihar,Tier-3,No
APP000195,23,Male,Salaried,2.1,15.62,Auto Loan,3.56,48,10.02,731,A,1,0,999.0,0.0,67.42,Own,Telangana,Tier-1,No
APP000196,47,Male,Salaried,4.9,7.35,Home Loan,6.24,84,8.11,854,AAA,8,2,999.0,0.24,18.3,Rented,Assam,Tier-3,No
APP000197,53,Male,Salaried,5.1,15.05,Business Loan,9.76,48,8.23,733,A,6,4,999.0,0.48,118.97,Company Provided,Maharashtra,Tier-1,No
APP000198,27,Female,Salaried,17.8,16.01,Personal Loan,5.96,36,11.12,670,BBB,7,4,115.0,0.48,129.65,Rented,Tamil Nadu,Tier-1,No
APP000199,53,Male,Salaried,2.8,13.93,Auto Loan,8.61,180,13.51,676,BBB,1,3,999.0,0.36,91.49,Parental,Gujarat,Tier-1,No
APP000200,25,Female,Salaried,3.8,6.77,Home Loan,6.45,36,14.3,731,A,7,3,999.0,0.36,48.05,Own,Maharashtra,Tier-1,No
APP000201,32,Male,Business Owner,0.9,6.57,Personal Loan,3.04,60,7.04,653,BBB,9,5,999.0,0.6,50.19,Own,Maharashtra,Tier-1,Yes
APP000202,38,Male,Self-Employed,4.0,35.11,Auto Loan,17.22,48,9.8,704,A,3,2,999.0,0.24,99.39,Rented,Bihar,Tier-3,No
APP000203,59,Male,Self-Employed,0.5,9.23,Home Loan,8.33,180,13.07,694,BBB,9,4,19.0,0.48,9.81,Own,Tamil Nadu,Tier-1,No
APP000204,45,Male,Self-Employed,0.8,18.82,Education Loan,7.05,120,7.08,586,B,3,3,999.0,0.36,59.56,Rented,West Bengal,Tier-1,No
APP000205,26,Male,Self-Employed,0.9,8.39,Auto Loan,5.4,36,11.59,692,BBB,1,0,999.0,0.0,20.88,Rented,West Bengal,Tier-1,No
APP000206,55,Male,Self-Employed,5.0,34.33,Personal Loan,7.8,48,10.36,742,A,2,4,999.0,0.48,98.42,Rented,Karnataka,Tier-1,No
APP000207,27,Male,Salaried,4.2,6.86,Home Loan,13.58,60,10.64,676,BBB,4,1,999.0,0.12,59.79,Own,Telangana,Tier-1,No
APP000208,43,Male,Contract,8.0,9.54,Business Loan,13.24,12,15.84,668,BBB,1,2,33.0,0.24,59.82,Rented,Tamil Nadu,Tier-1,No
APP000209,32,Male,Salaried,3.1,32.37,Home Loan,26.11,36,10.67,747,A,1,3,100.0,0.36,99.01,Own,Karnataka,Tier-1,No
APP000210,37,Male,Salaried,3.2,3.75,Home Loan,7.07,60,10.08,714,A,1,0,999.0,0.0,29.63,Parental,Delhi NCT,Tier-1,No
APP000211,54,Male,Salaried,0.9,17.52,Auto Loan,7.3,24,15.37,707,A,9,0,999.0,0.0,58.32,Own,Himachal Pradesh,Tier-3,No
APP000212,30,Female,Salaried,6.8,8.9,Home Loan,16.7,36,13.04,662,BBB,9,4,999.0,0.48,55.01,Rented,Delhi NCT,Tier-1,No
APP000213,27,Male,Self-Employed,0.5,15.98,Personal Loan,4.86,60,11.88,872,AAA,6,0,999.0,0.0,37.86,Own,Maharashtra,Tier-1,No
APP000214,37,Female,Salaried,2.8,7.45,Personal Loan,2.86,36,7.0,569,B,6,0,41.0,0.0,73.81,Rented,Maharashtra,Tier-1,Yes
APP000215,50,Male,Business Owner,1.0,35.51,Personal Loan,6.54,36,12.81,699,BBB,6,2,999.0,0.24,181.96,Company Provided,Gujarat,Tier-1,No
APP000216,24,Female,Salaried,7.4,5.77,Home Loan,5.76,36,9.31,691,BBB,4,1,999.0,0.12,36.66,Company Provided,Delhi NCT,Tier-1,No
APP000217,41,Male,Salaried,5.6,9.21,Auto Loan,6.71,84,12.2,693,BBB,9,0,999.0,0.0,47.08,Rented,Telangana,Tier-1,No
APP000218,57,Female,Salaried,6.1,15.1,Home Loan,12.78,84,9.29,742,A,8,4,,0.48,64.76,Own,Uttar Pradesh,Tier-3,No
APP000219,40,Male,Self-Employed,0.8,6.9,Auto Loan,4.36,84,7.26,603,BB,9,4,115.0,0.48,35.2,Own,Telangana,Tier-1,No
APP000220,47,Female,Business Owner,5.5,15.49,Business Loan,10.95,120,11.15,817,AAA,7,1,999.0,0.12,87.09,Own,Telangana,Tier-1,No
APP000221,24,Male,Salaried,5.9,5.14,Personal Loan,0.76,24,11.47,549,B,2,3,999.0,0.36,41.67,Rented,Haryana,Tier-2,Yes
APP000222,40,Male,Salaried,0.5,7.24,Auto Loan,2.12,60,8.56,723,A,6,1,51.0,0.12,46.55,Parental,Punjab,Tier-2,No
APP000223,41,Female,Contract,1.9,38.23,Home Loan,30.99,60,11.69,813,AAA,8,5,80.0,0.6,244.97,Parental,Gujarat,Tier-1,No
APP000224,53,Male,Salaried,0.5,18.88,Home Loan,21.21,36,11.67,770,AA,6,0,999.0,0.0,138.18,Parental,Karnataka,Tier-1,No
APP000225,28,Male,Salaried,5.7,13.02,Home Loan,22.54,48,7.0,580,B,3,0,999.0,0.0,29.59,Own,Maharashtra,Tier-1,No
APP000226,62,Male,Salaried,1.2,11.06,Personal Loan,2.53,60,9.33,762,AA,7,0,999.0,0.0,87.9,Own,Jharkhand,Tier-3,No
APP000227,54,Female,Salaried,1.5,3.81,Home Loan,4.77,48,8.33,716,A,4,0,999.0,0.0,26.09,Own,West Bengal,Tier-1,No
APP000228,61,Female,Salaried,0.5,8.14,Auto Loan,3.71,36,9.44,714,A,6,5,999.0,0.6,65.41,Rented,Chhattisgarh,Tier-3,No
APP000229,60,Male,Salaried,3.3,14.99,Home Loan,22.82,60,9.72,661,BBB,6,4,999.0,0.48,133.37,Rented,Andhra Pradesh,Tier-2,No
APP000230,39,Female,Business Owner,0.5,11.32,Business Loan,10.04,12,8.28,717,A,4,1,119.0,0.12,35.86,Rented,Karnataka,Tier-1,No
APP000231,61,Male,Self-Employed,9.3,13.21,Personal Loan,2.38,36,15.22,709,A,1,1,999.0,0.12,61.08,Rented,Haryana,Tier-2,No
APP000232,22,Male,Business Owner,0.5,8.32,Personal Loan,0.61,84,11.39,549,B,5,1,999.0,0.12,40.82,Own,Gujarat,Tier-1,Yes
APP000233,32,Female,Salaried,0.5,4.96,Education Loan,1.48,36,8.33,676,BBB,2,5,999.0,0.6,13.66,Rented,Odisha,Tier-3,No
APP000234,49,Female,Self-Employed,5.1,37.98,Business Loan,47.69,180,9.43,742,A,4,5,999.0,0.6,296.51,Own,Maharashtra,Tier-1,No
APP000235,46,Female,Self-Employed,12.4,34.93,Business Loan,28.05,120,10.3,655,BBB,4,1,999.0,0.12,106.14,Rented,Gujarat,Tier-1,No
APP000236,44,Male,Business Owner,11.1,13.78,Auto Loan,9.61,48,8.76,679,BBB,1,2,9.0,0.24,50.94,Own,Gujarat,Tier-1,No
APP000237,52,Male,Salaried,0.5,5.88,Auto Loan,1.95,120,7.0,750,AA,7,4,999.0,0.48,14.45,Company Provided,Rajasthan,Tier-2,No
APP000238,51,Male,Salaried,1.7,5.38,Personal Loan,1.13,36,8.25,825,AAA,6,2,54.0,0.24,9.78,Own,Andhra Pradesh,Tier-2,No
APP000239,63,Male,Self-Employed,3.7,13.51,Personal Loan,3.6,36,13.9,678,BBB,4,4,999.0,0.48,44.6,Rented,Rajasthan,Tier-2,Yes
APP000240,56,Male,Contract,0.5,26.16,Auto Loan,15.23,120,17.38,659,BBB,1,5,999.0,0.6,137.32,Parental,Delhi NCT,Tier-1,No
APP000241,28,Female,Contract,3.8,6.15,Home Loan,8.61,120,12.48,742,A,2,2,999.0,0.24,50.75,Parental,Uttar Pradesh,Tier-3,No
APP000242,37,Female,Self-Employed,3.0,12.08,Business Loan,8.57,84,11.62,602,BB,2,5,999.0,0.6,32.74,Parental,Gujarat,Tier-1,Yes
APP000243,47,Male,Salaried,4.4,9.79,Education Loan,3.66,84,9.52,688,BBB,1,2,112.0,0.24,55.31,Own,West Bengal,Tier-1,No
APP000244,23,Male,Salaried,12.6,22.56,Home Loan,21.85,60,12.33,865,AAA,7,5,999.0,0.6,158.55,Own,Rajasthan,Tier-2,No
APP000245,22,Female,Contract,1.6,10.53,Home Loan,19.62,24,11.41,549,B,7,4,999.0,0.48,44.88,Parental,Uttar Pradesh,Tier-3,Yes
APP000246,33,Male,Salaried,5.1,4.19,Home Loan,7.69,120,10.75,656,BBB,9,3,77.0,0.36,7.52,Rented,West Bengal,Tier-1,No
APP000247,26,Female,Salaried,2.8,13.65,Auto Loan,5.41,24,15.57,611,BB,4,2,101.0,0.24,,Rented,Rajasthan,Tier-2,No
APP000248,58,Male,Contract,2.9,9.91,Home Loan,12.06,36,12.6,638,BB,9,0,115.0,0.0,70.61,Rented,Karnataka,Tier-1,No
APP000249,53,Male,Salaried,5.2,5.6,Personal Loan,2.11,84,10.01,847,AAA,8,1,999.0,0.12,27.46,Own,Punjab,Tier-2,No
APP000250,30,Other,Self-Employed,15.1,19.4,Home Loan,16.36,24,10.93,659,BBB,9,5,999.0,0.6,119.69,Parental,Maharashtra,Tier-1,No
APP000251,62,Male,Self-Employed,9.9,9.12,Personal Loan,1.33,60,12.27,692,BBB,7,0,85.0,0.0,45.31,Rented,Andhra Pradesh,Tier-2,No
APP000252,56,Male,Salaried,5.1,10.84,Auto Loan,2.39,36,7.63,717,A,3,1,114.0,0.12,15.49,Own,Maharashtra,Tier-1,No
APP000253,40,Male,Salaried,3.1,9.77,Auto Loan,3.82,48,9.65,721,A,6,4,12.0,0.48,29.31,Rented,Andhra Pradesh,Tier-2,No
APP000254,37,Female,Salaried,2.8,7.66,Personal Loan,3.65,48,7.97,693,BBB,9,3,999.0,0.36,49.27,Own,Bihar,Tier-3,No
APP000255,24,Female,Self-Employed,7.7,6.93,Education Loan,1.12,36,7.0,792,AA,1,1,999.0,0.12,5.4,Own,Telangana,Tier-1,No
APP000256,41,Male,Salaried,1.2,12.28,Personal Loan,3.52,84,10.0,582,B,5,5,999.0,0.6,46.74,Rented,Haryana,Tier-2,Yes
APP000257,45,Male,Salaried,4.4,4.61,Business Loan,2.68,36,13.01,643,BB,9,5,999.0,0.6,24.22,Company Provided,Madhya Pradesh,Tier-2,No
APP000258,54,Female,Contract,3.5,15.04,Gold Loan,5.44,48,11.35,574,B,4,2,999.0,0.24,43.42,Own,Tamil Nadu,Tier-1,Yes
APP000259,45,Male,Salaried,5.2,5.64,Home Loan,10.88,24,14.69,660,BBB,1,1,999.0,0.12,57.05,Rented,Karnataka,Tier-1,No
APP000260,32,Female,Salaried,1.0,4.76,Home Loan,9.24,24,15.77,668,BBB,1,4,999.0,0.48,43.98,Own,Tamil Nadu,Tier-1,No
APP000261,29,Male,Salaried,5.9,19.52,Personal Loan,9.71,60,11.94,705,A,5,5,999.0,0.6,106.91,Parental,West Bengal,Tier-1,No
APP000262,57,Male,Salaried,4.9,9.5,Home Loan,18.83,48,10.49,726,A,6,5,98.0,0.6,40.57,Rented,Delhi NCT,Tier-1,No
APP000263,59,Female,Contract,1.0,3.17,Personal Loan,1.16,60,13.41,682,BBB,2,2,999.0,0.24,16.54,Own,Odisha,Tier-3,No
APP000264,61,Male,Salaried,3.0,8.96,Auto Loan,3.68,60,9.81,664,BBB,3,4,999.0,0.48,,Rented,Madhya Pradesh,Tier-2,No
APP000265,41,Female,Salaried,5.7,12.63,Home Loan,22.79,120,9.38,700,A,9,3,30.0,0.36,15.67,Own,Karnataka,Tier-1,No
APP000266,56,Male,Business Owner,11.6,20.52,Auto Loan,12.79,36,7.0,803,AAA,3,5,999.0,0.6,82.24,Parental,Karnataka,Tier-1,No
APP000267,46,Male,Self-Employed,,7.08,Home Loan,6.16,12,12.79,666,BBB,3,0,999.0,0.0,66.31,Own,Bihar,Tier-3,No
APP000268,56,Other,Salaried,0.5,6.37,Home Loan,11.02,60,11.61,717,A,7,3,74.0,0.36,39.08,Parental,Madhya Pradesh,Tier-2,No
APP000269,46,Male,Business Owner,0.9,15.8,Auto Loan,11.71,60,12.2,761,AA,1,0,20.0,0.0,42.17,Rented,Maharashtra,Tier-1,No
APP000270,50,Female,Self-Employed,22.7,19.17,Home Loan,37.2,12,11.23,682,BBB,9,2,999.0,0.24,74.04,Own,Maharashtra,Tier-1,No
APP000271,39,Male,Salaried,7.3,4.38,Personal Loan,1.2,24,11.14,575,B,8,2,999.0,0.24,36.74,Own,Delhi NCT,Tier-1,No
APP000272,39,Male,Self-Employed,4.8,5.42,Auto Loan,1.57,120,7.0,685,BBB,6,0,63.0,0.0,41.96,Own,Punjab,Tier-2,No
APP000273,23,Female,Contract,0.7,19.18,Home Loan,25.81,12,13.4,701,A,1,1,999.0,0.12,83.72,Own,Andhra Pradesh,Tier-2,No
APP000274,56,Male,Salaried,2.7,17.63,Home Loan,29.05,84,10.48,656,BBB,8,2,999.0,0.24,142.53,Rented,Delhi NCT,Tier-1,No
APP000275,37,Female,Self-Employed,6.3,6.45,Auto Loan,2.89,84,11.12,661,BBB,9,5,999.0,0.6,55.97,Own,Madhya Pradesh,Tier-2,No
APP000276,62,Male,Contract,11.3,7.29,Personal Loan,0.51,180,8.08,834,AAA,7,5,88.0,0.6,47.55,Own,Haryana,Tier-2,No
APP000277,57,Male,Self-Employed,,34.52,Auto Loan,8.94,36,8.23,704,A,4,0,999.0,0.0,95.49,Rented,West Bengal,Tier-1,No
APP000278,54,Male,Salaried,35.0,14.64,Business Loan,7.97,36,11.66,617,BB,5,3,999.0,0.36,106.09,Own,Bihar,Tier-3,No
APP000279,25,Male,Salaried,0.8,8.78,Home Loan,17.55,60,11.97,790,AA,6,4,999.0,0.48,25.73,Parental,Uttar Pradesh,Tier-3,No
APP000280,54,Male,Self-Employed,2.4,20.3,Home Loan,16.58,60,13.95,684,BBB,5,2,999.0,0.24,107.33,Own,Maharashtra,Tier-1,No
APP000281,35,Male,Salaried,10.4,6.92,Auto Loan,3.4,60,9.22,665,BBB,8,0,999.0,0.0,26.95,Own,West Bengal,Tier-1,Yes
APP000282,42,Male,Contract,5.2,9.84,Business Loan,10.52,84,7.36,779,AA,2,2,999.0,0.24,23.63,Own,Haryana,Tier-2,No
APP000283,41,Male,Salaried,8.3,7.61,Personal Loan,2.4,24,16.55,598,B,7,0,,0.0,25.92,Parental,Gujarat,Tier-1,Yes
APP000284,29,Female,Salaried,11.9,13.32,Personal Loan,6.36,60,14.22,669,BBB,6,0,999.0,0.0,34.47,Own,Maharashtra,Tier-1,No
APP000285,28,Male,Self-Employed,3.5,15.93,Auto Loan,9.27,84,10.77,761,AA,6,5,999.0,0.6,19.72,Own,Delhi NCT,Tier-1,No
APP000286,24,Female,Salaried,,10.2,Personal Loan,2.85,48,11.0,653,BBB,8,5,11.0,0.6,87.91,Own,Andhra Pradesh,Tier-2,No
APP000287,38,Male,Salaried,5.9,11.91,Personal Loan,2.88,120,8.79,770,AA,8,4,79.0,0.48,65.07,Company Provided,Delhi NCT,Tier-1,No
APP000288,54,Male,Salaried,4.1,16.86,Business Loan,14.33,48,7.0,588,B,4,5,999.0,0.6,28.54,Rented,Kerala,Tier-2,No
APP000289,33,Female,Self-Employed,7.4,14.0,Home Loan,14.06,84,13.91,891,AAA,7,5,999.0,0.6,43.2,Rented,Tamil Nadu,Tier-1,No
APP000290,43,Male,Business Owner,3.6,16.35,Auto Loan,12.8,24,13.77,756,AA,7,4,999.0,0.48,110.0,Rented,Delhi NCT,Tier-1,No
APP000291,43,Male,Self-Employed,8.3,13.69,Auto Loan,8.6,180,7.72,512,B,7,4,33.0,0.48,28.45,Own,Karnataka,Tier-1,No
APP000292,51,Male,Salaried,11.6,17.58,Education Loan,4.95,60,10.57,798,AA,2,0,999.0,0.0,137.57,Rented,Gujarat,Tier-1,No
APP000293,59,Male,Salaried,6.9,5.43,Education Loan,0.71,36,10.03,830,AAA,7,4,999.0,0.48,17.81,Rented,Bihar,Tier-3,No
APP000294,59,Male,Business Owner,6.8,18.15,Personal Loan,6.91,24,7.0,725,A,7,4,22.0,0.48,28.48,Own,Kerala,Tier-2,No
APP000295,29,Other,Contract,4.4,3.2,Personal Loan,1.56,60,9.9,833,AAA,3,2,999.0,0.24,20.32,Rented,Andhra Pradesh,Tier-2,No
APP000296,48,Male,Salaried,3.2,7.72,Personal Loan,2.66,36,12.19,754,AA,6,3,999.0,0.36,30.71,Company Provided,Maharashtra,Tier-1,No
APP000297,48,Female,Self-Employed,18.0,30.54,Auto Loan,7.88,36,7.72,679,BBB,1,0,116.0,0.0,178.64,Own,Gujarat,Tier-1,No
APP000298,55,Female,Salaried,,5.84,Home Loan,7.07,12,8.44,657,BBB,1,3,999.0,0.36,56.0,Parental,Tamil Nadu,Tier-1,No
APP000299,42,Male,Salaried,9.2,3.68,Home Loan,3.48,180,9.67,834,AAA,8,5,,0.6,,Rented,West Bengal,Tier-1,No
APP000300,51,Male,Business Owner,3.5,8.58,Education Loan,3.44,48,11.51,711,A,8,2,999.0,0.24,51.82,Own,Bihar,Tier-3,No
APP000301,54,Female,Salaried,4.0,13.36,Home Loan,26.41,84,10.66,648,BB,8,0,109.0,0.0,40.91,Parental,Madhya Pradesh,Tier-2,No
APP000302,49,Female,Salaried,5.4,8.4,Home Loan,6.96,84,12.89,714,A,6,2,89.0,0.24,67.48,Parental,Delhi NCT,Tier-1,No
APP000303,54,Male,Salaried,6.5,5.19,Education Loan,2.0,84,9.26,701,A,6,4,77.0,0.48,11.67,Own,Maharashtra,Tier-1,No
APP000304,26,Male,Salaried,3.0,17.54,Home Loan,28.76,84,13.13,768,AA,8,0,9.0,0.0,23.22,Own,Karnataka,Tier-1,No
APP000305,40,Male,Self-Employed,2.2,13.7,Home Loan,13.97,12,8.72,730,A,9,1,69.0,0.12,42.45,Parental,Madhya Pradesh,Tier-2,No
APP000306,25,Male,Salaried,1.4,4.78,Education Loan,0.79,84,9.63,634,BB,2,0,999.0,0.0,18.67,Rented,Uttar Pradesh,Tier-3,No
APP000307,56,Male,Self-Employed,,9.59,Personal Loan,4.25,84,7.91,613,BB,7,5,999.0,0.6,,Own,Telangana,Tier-1,No
APP000308,38,Female,Salaried,1.2,29.16,Personal Loan,11.71,48,11.49,713,A,3,2,50.0,0.24,125.43,Parental,Andhra Pradesh,Tier-2,No
APP000309,49,Male,Self-Employed,2.7,9.13,Personal Loan,1.14,60,9.12,641,BB,7,0,999.0,0.0,74.86,Rented,Rajasthan,Tier-2,No
APP000310,51,Female,Salaried,10.4,3.55,Business Loan,3.19,120,10.98,690,BBB,1,2,67.0,0.24,5.37,Own,Delhi NCT,Tier-1,No
APP000311,50,Female,Self-Employed,18.9,14.03,Home Loan,16.75,180,9.17,818,AAA,5,5,83.0,0.6,12.35,Own,Punjab,Tier-2,No
APP000312,27,Male,Self-Employed,,13.37,Home Loan,12.62,48,11.31,794,AA,1,5,116.0,0.6,98.97,Rented,Haryana,Tier-2,No
APP000313,56,Male,Contract,0.8,18.78,Auto Loan,8.75,48,7.99,854,AAA,7,5,85.0,0.6,96.54,Parental,Telangana,Tier-1,No
APP000314,62,Female,Business Owner,2.8,11.64,Personal Loan,2.3,36,9.73,736,A,6,2,56.0,0.24,43.41,Rented,Maharashtra,Tier-1,No
APP000315,58,Female,Salaried,4.6,11.51,Home Loan,22.41,36,12.33,661,BBB,8,4,20.0,0.48,71.53,Parental,Gujarat,Tier-1,No
APP000316,45,Female,Salaried,2.3,10.34,Personal Loan,4.27,36,10.43,744,A,4,3,999.0,0.36,27.05,Rented,Telangana,Tier-1,No
APP000317,50,Male,Self-Employed,1.1,10.79,Gold Loan,4.28,12,13.35,654,BBB,6,5,999.0,0.6,69.57,Rented,Odisha,Tier-3,No
APP000318,52,Male,Self-Employed,1.3,12.94,Home Loan,14.61,120,8.68,727,A,3,4,999.0,0.48,38.89,Rented,Rajasthan,Tier-2,No
APP000319,56,Male,Salaried,3.2,12.57,Home Loan,22.51,120,9.66,795,AA,7,0,999.0,0.0,42.32,Own,Maharashtra,Tier-1,No
APP000320,54,Male,Salaried,1.2,12.22,Home Loan,17.14,24,8.47,727,A,8,2,999.0,0.24,50.87,Own,Tamil Nadu,Tier-1,No
APP000321,42,Female,Self-Employed,1.4,17.94,Auto Loan,6.55,120,8.29,702,A,9,0,58.0,0.0,62.46,Own,Delhi NCT,Tier-1,No
APP000322,53,Male,Business Owner,,4.12,Home Loan,6.32,60,9.02,723,A,2,2,110.0,0.24,9.89,Parental,Jharkhand,Tier-3,No
APP000323,44,Female,Business Owner,7.5,6.34,Personal Loan,0.5,36,12.8,689,BBB,1,0,104.0,0.0,53.29,Rented,Maharashtra,Tier-1,No
APP000324,54,Male,Salaried,0.5,10.15,Business Loan,6.1,36,8.79,637,BB,7,2,81.0,0.24,54.47,Own,Rajasthan,Tier-2,No
APP000325,24,Female,Salaried,1.9,9.62,Home Loan,19.11,120,14.48,714,A,2,1,999.0,0.12,70.49,Rented,Maharashtra,Tier-1,No
APP000326,39,Female,Salaried,3.8,5.16,Personal Loan,1.46,120,11.38,480,B,5,2,999.0,0.24,13.73,Own,Tamil Nadu,Tier-1,Yes
APP000327,46,Male,Salaried,0.5,7.51,Personal Loan,2.79,60,7.0,780,AA,8,4,999.0,0.48,68.38,Own,Telangana,Tier-1,No
APP000328,63,Female,Self-Employed,5.7,6.87,Personal Loan,0.5,180,8.96,733,A,6,1,999.0,0.12,46.12,Parental,Uttar Pradesh,Tier-3,No
APP000329,52,Male,Self-Employed,2.4,14.96,Auto Loan,5.93,60,11.99,655,BBB,7,1,999.0,0.12,130.6,Rented,Uttar Pradesh,Tier-3,No
APP000330,24,Male,Salaried,2.5,5.53,Home Loan,6.35,48,12.91,718,A,2,2,999.0,0.24,37.06,Own,Karnataka,Tier-1,No
APP000331,61,Female,Salaried,1.5,10.16,Business Loan,5.1,36,13.87,775,AA,5,0,999.0,0.0,82.34,Own,Rajasthan,Tier-2,No
APP000332,45,Female,Salaried,2.0,15.86,Business Loan,10.06,36,10.39,729,A,9,0,999.0,0.0,93.04,Own,Maharashtra,Tier-1,No
APP000333,53,Male,Contract,9.9,5.59,Personal Loan,0.5,36,9.55,802,AAA,7,5,74.0,0.6,46.21,Own,Maharashtra,Tier-1,No
APP000334,43,Male,Salaried,7.8,4.32,Education Loan,1.59,120,15.04,737,A,3,0,27.0,0.0,49.49,Rented,Maharashtra,Tier-1,No
APP000335,44,Female,Salaried,13.7,5.94,Personal Loan,0.92,36,11.14,738,A,5,5,999.0,0.6,38.79,Rented,Bihar,Tier-3,No
APP000336,23,Female,Self-Employed,6.0,6.71,Auto Loan,3.9,120,11.72,728,A,5,2,999.0,0.24,60.45,Own,Bihar,Tier-3,No
APP000337,48,Male,Self-Employed,4.3,11.07,Personal Loan,5.21,84,15.6,664,BBB,3,0,999.0,0.0,52.64,Own,Punjab,Tier-2,No
APP000338,63,Female,Business Owner,1.5,5.66,Home Loan,7.94,60,12.14,711,A,7,0,,0.0,49.6,Company Provided,Rajasthan,Tier-2,No
APP000339,23,Male,Salaried,5.5,21.83,Home Loan,35.68,48,7.0,737,A,1,4,999.0,0.48,161.29,Parental,Haryana,Tier-2,No
APP000340,47,Male,Salaried,11.8,4.52,Personal Loan,1.69,36,7.72,592,B,7,3,999.0,0.36,41.72,Own,Gujarat,Tier-1,Yes
APP000341,38,Male,Salaried,0.5,4.3,Gold Loan,1.62,60,11.43,730,A,2,2,999.0,0.24,8.15,Rented,Andhra Pradesh,Tier-2,No
APP000342,61,Male,Contract,2.9,9.33,Home Loan,14.58,240,7.0,745,A,7,4,999.0,0.48,29.21,Company Provided,Karnataka,Tier-1,No
APP000343,54,Female,Self-Employed,0.8,10.12,Education Loan,4.72,120,14.48,627,BB,9,2,999.0,0.24,32.67,Rented,Tamil Nadu,Tier-1,No
APP000344,30,Male,Business Owner,8.3,30.7,Education Loan,12.61,36,10.78,749,A,6,1,999.0,0.12,72.89,Own,Tamil Nadu,Tier-1,No
APP000345,64,Female,Salaried,4.8,7.76,Personal Loan,2.39,240,14.36,644,BB,7,4,8.0,0.48,49.8,Own,Delhi NCT,Tier-1,Yes
